Año,Mes,Nacionalidad,Femenino,Masculino,Indefinido,Total,Nueva columna georreferenciada
2015,Noviembre,Croacia,0,7,,7,POINT (4697157 -74140516)
2015,Noviembre,Cuba,131,130,,261,POINT (10446304 -75516486)
2015,Noviembre,Cuba,5,9,,14,POINT (10886686 -74776479)
2015,Noviembre,Cuba,2,1,,3,POINT (125862 -81702165)
2015,Noviembre,Cuba,15,12,,27,POINT (3451668 -76532004)
2015,Noviembre,Cuba,378,668,,1046,POINT (4697157 -74140516)
2015,Noviembre,Cuba,2,2,,4,POINT (4815189 -75736374)
2015,Noviembre,Cuba,39,41,,80,POINT (6170465 -7542726)
2015,Noviembre,Cuba,4,2,,6,POINT (7128047 -73181317)
2015,Noviembre,Cuba,0,1,,1,POINT (7927233 -72508188)
2015,Noviembre,Curazao,0,1,,1,POINT (6170465 -7542726)
2015,Noviembre,República Checa,0,1,,1,POINT (125862 -81702165)
2015,Noviembre,República Checa,2,4,,6,POINT (3451668 -76532004)
2015,Noviembre,República Checa,14,23,,37,POINT (4697157 -74140516)
2015,Noviembre,República Checa,0,2,,2,POINT (7927233 -72508188)
2015,Noviembre,Chile,2,5,,7,POINT (0.81488 -77356)
2015,Noviembre,Chile,6,9,,15,POINT (10446304 -75516486)
2015,Noviembre,Chile,6,13,,19,POINT (10886686 -74776479)
2015,Noviembre,Chile,11,10,,21,POINT (125862 -81702165)
2015,Noviembre,Chile,17,45,,62,POINT (3451668 -76532004)
2015,Noviembre,Chile,3789,5641,,9430,POINT (4697157 -74140516)
2015,Noviembre,Chile,1,1,,2,POINT (4815189 -75736374)
2015,Noviembre,Chile,25,80,,105,POINT (6170465 -7542726)
2015,Noviembre,Chile,0,1,,1,POINT (7927233 -72508188)
2015,Noviembre,China,0,3,,3,POINT (3451668 -76532004)
2015,Noviembre,China,17,52,,69,POINT (4697157 -74140516)
2015,Noviembre,China,3,6,,9,POINT (6170465 -7542726)
2015,Noviembre,Chipre,0,2,,2,POINT (4697157 -74140516)
2015,Noviembre,Dinamarca,1,0,,1,POINT (10886686 -74776479)
2015,Noviembre,Dinamarca,4,5,,9,POINT (3451668 -76532004)
2015,Noviembre,Dinamarca,14,25,,39,POINT (4697157 -74140516)
2015,Noviembre,Dinamarca,1,3,,4,POINT (6170465 -7542726)
2015,Noviembre,Dominica,2,0,,2,POINT (4697157 -74140516)
2015,Noviembre,Dominica,0,1,,1,POINT (6170465 -7542726)
2015,Noviembre,Ecuador,85,203,,288,POINT (0.33002 -76876446)
2015,Noviembre,Ecuador,0,3,,3,POINT (0.812436 -77847006)
2015,Noviembre,Ecuador,2480,3984,,6464,POINT (0.81488 -77356)
2015,Noviembre,Ecuador,24,106,,130,POINT (1800143 -78802679)
2015,Noviembre,Ecuador,1,1,,2,POINT (10446304 -75516486)
2015,Noviembre,Ecuador,5,12,,17,POINT (10886686 -74776479)
2015,Noviembre,Ecuador,13,8,,21,POINT (125862 -81702165)
2015,Noviembre,Ecuador,455,476,,931,POINT (3451668 -76532004)
2015,Noviembre,Ecuador,3245,5082,,8327,POINT (4697157 -74140516)
2015,Noviembre,Ecuador,0,2,,2,POINT (4815189 -75736374)
2015,Noviembre,Ecuador,14,31,,45,POINT (6170465 -7542726)
2015,Noviembre,Ecuador,1,1,,2,POINT (7128047 -73181317)
2015,Noviembre,Ecuador,0,1,,1,POINT (7927233 -72508188)
2015,Noviembre,Egipto,0,3,,3,POINT (4697157 -74140516)
2015,Noviembre,Egipto,0,1,,1,POINT (6170465 -7542726)
2015,Noviembre,El Salvador,5,1,,6,POINT (10446304 -75516486)
2015,Noviembre,El Salvador,31,33,,64,POINT (125862 -81702165)
2015,Noviembre,El Salvador,121,196,,317,POINT (3451668 -76532004)
2015,Noviembre,El Salvador,1008,1585,,2593,POINT (4697157 -74140516)
2015,Noviembre,El Salvador,181,294,,475,POINT (6170465 -7542726)
2015,Noviembre,Emiratos Árabes,0,1,,1,POINT (3451668 -76532004)
2015,Noviembre,Emiratos Árabes,1,4,,5,POINT (4697157 -74140516)
2015,Noviembre,Emiratos Árabes,1,2,,3,POINT (6170465 -7542726)
2015,Noviembre,Eritrea,0,1,,1,POINT (4697157 -74140516)
2015,Noviembre,Eslovaquia,4,3,,7,POINT (4697157 -74140516)
2015,Noviembre,Eslovenia,1,1,,2,POINT (4697157 -74140516)
2015,Noviembre,Eslovenia,0,1,,1,POINT (4815189 -75736374)
2015,Noviembre,Eslovenia,3,0,,3,POINT (6170465 -7542726)
2015,Noviembre,Estados Unidos de América,3,51,,54,POINT (10406342 -75527794)
2015,Noviembre,Estados Unidos de América,2305,3641,,5946,POINT (10446304 -75516486)
2015,Noviembre,Estados Unidos de América,572,1004,,1576,POINT (10886686 -74776479)
2015,Noviembre,Estados Unidos de América,0,2,,2,POINT (10970933 -74765343)
2015,Noviembre,Estados Unidos de América,0,1,,1,POINT (11117206 -74232675)
2015,Noviembre,Estados Unidos de América,0,28,,28,POINT (11247723 -74213989)
2015,Noviembre,Estados Unidos de América,19,41,,60,POINT (125862 -81702165)
2015,Noviembre,Estados Unidos de América,848,1355,,2203,POINT (3451668 -76532004)
2015,Noviembre,Estados Unidos de América,80,129,,209,POINT (445285 -75766353)
2015,Noviembre,Estados Unidos de América,8180,16037,,24217,POINT (4697157 -74140516)
2015,Noviembre,Estados Unidos de América,89,124,,213,POINT (4815189 -75736374)
2015,Noviembre,Estados Unidos de América,1956,4866,,6822,POINT (6170465 -7542726)
2015,Noviembre,Estados Unidos de América,19,42,,61,POINT (7128047 -73181317)
2015,Noviembre,Estados Unidos de América,32,30,,62,POINT (7927233 -72508188)
2015,Noviembre,Estonia,0,14,,14,POINT (10406342 -75527794)
2015,Noviembre,Estonia,1,4,,5,POINT (4697157 -74140516)
2015,Noviembre,Etiopia,0,2,,2,POINT (4697157 -74140516)
2015,Noviembre,Filipinas,0,2,,2,POINT (10446304 -75516486)
2015,Noviembre,Filipinas,0,2,,2,POINT (10886686 -74776479)
2015,Noviembre,Filipinas,1,8,,9,POINT (3451668 -76532004)
2015,Noviembre,Filipinas,4,20,,24,POINT (4697157 -74140516)
2015,Noviembre,Filipinas,0,1,,1,POINT (6170465 -7542726)
2015,Noviembre,Finlandia,1,1,,2,POINT (3451668 -76532004)
2015,Noviembre,Finlandia,7,10,,17,POINT (4697157 -74140516)
2015,Noviembre,Finlandia,0,1,,1,POINT (4815189 -75736374)
2015,Noviembre,Francia,1,0,,1,POINT (10446304 -75516486)
2015,Noviembre,Francia,0,3,,3,POINT (10886686 -74776479)
2015,Noviembre,Francia,0,3,,3,POINT (11247723 -74213989)
2015,Noviembre,Francia,20,36,,56,POINT (3451668 -76532004)
2015,Noviembre,Francia,1232,2508,,3740,POINT (4697157 -74140516)
2015,Noviembre,Francia,10,17,,27,POINT (6170465 -7542726)
2015,Noviembre,Georgia,0,1,,1,POINT (4697157 -74140516)
2015,Noviembre,Granada,0,1,,1,POINT (4697157 -74140516)
2015,Noviembre,Grecia,0,1,,1,POINT (3451668 -76532004)
2015,Noviembre,Grecia,0,8,,8,POINT (4697157 -74140516)
2015,Noviembre,Grecia,0,1,,1,POINT (6170465 -7542726)
2015,Noviembre,Guatemala,4,6,,10,POINT (10446304 -75516486)
2015,Noviembre,Guatemala,4,11,,15,POINT (10886686 -74776479)
2015,Noviembre,Guatemala,31,36,,67,POINT (125862 -81702165)
2015,Noviembre,Guatemala,2,2,,4,POINT (133387613 -81372937)
2015,Noviembre,Guatemala,16,53,,69,POINT (3451668 -76532004)
2015,Noviembre,Guatemala,428,771,,1199,POINT (4697157 -74140516)
2015,Noviembre,Guatemala,2,13,,15,POINT (4815189 -75736374)
2015,Noviembre,Guatemala,60,100,,160,POINT (6170465 -7542726)
2015,Noviembre,Guatemala,1,2,,3,POINT (7128047 -73181317)
2015,Noviembre,Guatemala,3,1,,4,POINT (7927233 -72508188)
2015,Noviembre,Guyana,0,1,,1,POINT (10406342 -75527794)
2015,Noviembre,Guyana,0,3,,3,POINT (10886686 -74776479)
2015,Noviembre,Guyana,0,2,,2,POINT (4697157 -74140516)
2015,Noviembre,Guadalupe/Territorio Francés,0,5,,5,POINT (10406342 -75527794)
2015,Noviembre,Guadalupe/Territorio Francés,1,1,,2,POINT (3451668 -76532004)
2015,Noviembre,Guadalupe/Territorio Francés,1,6,,7,POINT (4697157 -74140516)
2015,Noviembre,Guadalupe/Territorio Francés,0,2,,2,POINT (6170465 -7542726)
2015,Noviembre,Haití,0,4,,4,POINT (10406342 -75527794)
2015,Noviembre,Haití,0,1,,1,POINT (10970933 -74765343)
2015,Noviembre,Haití,2,2,,4,POINT (4697157 -74140516)
2015,Noviembre,Haití,0,1,,1,POINT (4815189 -75736374)
2015,Noviembre,Haití,1,3,,4,POINT (6170465 -7542726)
2015,Noviembre,Haití,0,1,,1,POINT (7927233 -72508188)
2015,Noviembre,Honduras,1,1,,2,POINT (10446304 -75516486)
2015,Noviembre,Honduras,0,6,,6,POINT (10886686 -74776479)
2015,Noviembre,Honduras,0,9,,9,POINT (125744111 -81703935)
2015,Noviembre,Honduras,3,2,,5,POINT (125862 -81702165)
2015,Noviembre,Honduras,2,2,,4,POINT (133387613 -81372937)
2015,Noviembre,Honduras,12,22,,34,POINT (3451668 -76532004)
2015,Noviembre,Honduras,76,102,,178,POINT (4697157 -74140516)
2015,Noviembre,Honduras,1,2,,3,POINT (4815189 -75736374)
2015,Noviembre,Honduras,30,33,,63,POINT (6170465 -7542726)
2015,Noviembre,Honduras,0,5,,5,POINT (7128047 -73181317)
2015,Noviembre,Hong Kong,1,2,,3,POINT (4697157 -74140516)
2015,Noviembre,Hong Kong,0,1,,1,POINT (6170465 -7542726)
2015,Noviembre,Hungría,5,6,,11,POINT (4697157 -74140516)
2015,Noviembre,India,0,1,,1,POINT (11247723 -74213989)
2015,Noviembre,India,0,1,,1,POINT (3451668 -76532004)
2015,Noviembre,India,4,34,,38,POINT (4697157 -74140516)
2015,Noviembre,India,0,1,,1,POINT (4815189 -75736374)
2015,Noviembre,India,1,6,,7,POINT (6170465 -7542726)
2015,Noviembre,India,0,2,,2,POINT (7927233 -72508188)
2015,Noviembre,Indonesia,1,3,,4,POINT (4697157 -74140516)
2015,Noviembre,Iraq,0,1,,1,POINT (4697157 -74140516)
2015,Noviembre,Irán,0,3,,3,POINT (4697157 -74140516)
2015,Noviembre,Irán,1,0,,1,POINT (6170465 -7542726)
2015,Noviembre,República de Irlanda,0,1,,1,POINT (10886686 -74776479)
2015,Noviembre,República de Irlanda,6,16,,22,POINT (4697157 -74140516)
2015,Noviembre,República de Irlanda,1,4,,5,POINT (6170465 -7542726)
2015,Noviembre,Islandia,1,0,,1,POINT (3451668 -76532004)
2015,Noviembre,Israel,0,2,,2,POINT (10446304 -75516486)
2015,Noviembre,Israel,1,1,,2,POINT (10886686 -74776479)
2015,Noviembre,Israel,0,1,,1,POINT (125862 -81702165)
2015,Noviembre,Israel,6,5,,11,POINT (3451668 -76532004)
2015,Noviembre,Israel,7,67,,74,POINT (4697157 -74140516)
2015,Noviembre,Israel,0,1,,1,POINT (6170465 -7542726)
2015,Noviembre,Italia,0,3,,3,POINT (10446304 -75516486)
2015,Noviembre,Italia,0,2,,2,POINT (10886686 -74776479)
2015,Noviembre,Italia,0,1,,1,POINT (125862 -81702165)
2015,Noviembre,Italia,19,59,,78,POINT (3451668 -76532004)
2015,Noviembre,Italia,97,345,,442,POINT (4697157 -74140516)
2015,Noviembre,Italia,1,2,,3,POINT (4815189 -75736374)
2015,Noviembre,Italia,17,42,,59,POINT (6170465 -7542726)
2015,Noviembre,Italia,1,0,,1,POINT (7128047 -73181317)
2015,Noviembre,Jamaica,0,11,,11,POINT (10406342 -75527794)
2015,Noviembre,Jamaica,0,1,,1,POINT (10886686 -74776479)
2015,Noviembre,Jamaica,1,7,,8,POINT (125862 -81702165)
2015,Noviembre,Jamaica,0,4,,4,POINT (133387613 -81372937)
2015,Noviembre,Jamaica,2,2,,4,POINT (3451668 -76532004)
2015,Noviembre,Jamaica,2,6,,8,POINT (4697157 -74140516)
2015,Noviembre,Jamaica,2,7,,9,POINT (6170465 -7542726)
2015,Noviembre,Jamaica,1,0,,1,POINT (7128047 -73181317)
2015,Noviembre,Japón,0,6,,6,POINT (3451668 -76532004)
2015,Noviembre,Japón,13,38,,51,POINT (4697157 -74140516)
2015,Noviembre,Japón,1,4,,5,POINT (6170465 -7542726)
2015,Noviembre,Japón,1,0,,1,POINT (7927233 -72508188)
2015,Noviembre,Kazajistán,0,1,,1,POINT (4697157 -74140516)
2015,Noviembre,Kenia,2,3,,5,POINT (4697157 -74140516)
2015,Noviembre,Kirguistán,0,1,,1,POINT (4697157 -74140516)
2015,Noviembre,República Democrática Popular  Lao,0,1,,1,POINT (3451668 -76532004)
2015,Noviembre,República Democrática Popular  Lao,0,1,,1,POINT (4697157 -74140516)
2015,Noviembre,Lituania,6,5,,11,POINT (4697157 -74140516)
2015,Noviembre,Líbano,2,2,,4,POINT (4697157 -74140516)
2015,Noviembre,Líbano,0,2,,2,POINT (4815189 -75736374)
2015,Noviembre,Luxemburgo,1,1,,2,POINT (4697157 -74140516)
2015,Noviembre,Luxemburgo,0,1,,1,POINT (6170465 -7542726)
2015,Noviembre,Madagascar,1,1,,2,POINT (4697157 -74140516)
2015,Noviembre,Malasia,0,2,,2,POINT (4697157 -74140516)
2015,Noviembre,Malasia,1,0,,1,POINT (6170465 -7542726)
2015,Noviembre,Malta,0,1,,1,POINT (6170465 -7542726)
2015,Noviembre,Marruecos,0,1,,1,POINT (10970933 -74765343)
2015,Noviembre,Marruecos,0,2,,2,POINT (4697157 -74140516)
2015,Noviembre,Marruecos,1,4,,5,POINT (6170465 -7542726)
2015,Noviembre,Martinica/Departamento de Ultramar Francés,1,1,,2,POINT (11247723 -74213989)
2015,Noviembre,México,7,21,,28,POINT (10406342 -75527794)
2015,Noviembre,México,8,27,,35,POINT (10446304 -75516486)
2015,Noviembre,México,11,26,,37,POINT (10886686 -74776479)
2015,Noviembre,México,7,9,,16,POINT (125862 -81702165)
2015,Noviembre,México,74,186,,260,POINT (3451668 -76532004)
2015,Noviembre,México,4204,8085,,12289,POINT (4697157 -74140516)
2015,Noviembre,México,5,15,,20,POINT (4815189 -75736374)
2015,Noviembre,México,547,1334,,1881,POINT (6170465 -7542726)
2015,Noviembre,México,7,5,,12,POINT (7128047 -73181317)
2015,Noviembre,México,2,4,,6,POINT (7927233 -72508188)
2015,Noviembre,Mónaco,0,1,,1,POINT (4697157 -74140516)
2015,Noviembre,Nicaragua,1,0,,1,POINT (10446304 -75516486)
2015,Noviembre,Nicaragua,0,2,,2,POINT (10886686 -74776479)
2015,Noviembre,Nicaragua,3,0,,3,POINT (125862 -81702165)
2015,Noviembre,Nicaragua,5,9,,14,POINT (3451668 -76532004)
2015,Noviembre,Nicaragua,29,32,,61,POINT (4697157 -74140516)
2015,Noviembre,Nicaragua,1,2,,3,POINT (4815189 -75736374)
2015,Noviembre,Nicaragua,12,29,,41,POINT (6170465 -7542726)
2015,Noviembre,Nicaragua,2,0,,2,POINT (7128047 -73181317)
2015,Noviembre,Nigeria,0,1,,1,POINT (4815189 -75736374)
2015,Noviembre,Noruega,0,1,,1,POINT (10446304 -75516486)
2015,Noviembre,Noruega,4,3,,7,POINT (10886686 -74776479)
2015,Noviembre,Noruega,0,1,,1,POINT (125862 -81702165)
2015,Noviembre,Noruega,3,3,,6,POINT (3451668 -76532004)
2015,Noviembre,Noruega,22,29,,51,POINT (4697157 -74140516)
2015,Noviembre,Nueva Zelanda,1,0,,1,POINT (3451668 -76532004)
2015,Noviembre,Nueva Zelanda,4,3,,7,POINT (4697157 -74140516)
2015,Noviembre,Nueva Zelanda,1,3,,4,POINT (6170465 -7542726)
2015,Noviembre,Omán,0,1,,1,POINT (6170465 -7542726)
2015,Noviembre,Pakistán,0,1,,1,POINT (4697157 -74140516)
2015,Noviembre,Panamá,0,1,,1,POINT (1800143 -78802679)
2015,Noviembre,Panamá,1037,862,,1899,POINT (10406342 -75527794)
2015,Noviembre,Panamá,2475,2632,,5107,POINT (10446304 -75516486)
2015,Noviembre,Panamá,239,542,,781,POINT (10886686 -74776479)
2015,Noviembre,Panamá,0,28,,28,POINT (10970933 -74765343)
2015,Noviembre,Panamá,1,3,,4,POINT (11247723 -74213989)
2015,Noviembre,Panamá,11,22,,33,POINT (125744111 -81703935)
2015,Noviembre,Panamá,281,243,,524,POINT (125862 -81702165)
2015,Noviembre,Panamá,10,8,,18,POINT (133387613 -81372937)
2015,Noviembre,Panamá,234,460,,694,POINT (3451668 -76532004)
2015,Noviembre,Panamá,0,102,,102,POINT (3884426 -77061029)
2015,Noviembre,Panamá,4291,6513,,10804,POINT (4697157 -74140516)
2015,Noviembre,Panamá,46,98,,144,POINT (4815189 -75736374)
2015,Noviembre,Panamá,1867,2628,,4495,POINT (6170465 -7542726)
2015,Noviembre,Panamá,1,0,,1,POINT (6222552 -77401154)
2015,Noviembre,Panamá,0,1,,1,POINT (7102626 -77762647)
2015,Noviembre,Panamá,23,48,,71,POINT (7128047 -73181317)
2015,Noviembre,Panamá,44,71,,115,POINT (7927233 -72508188)
2015,Noviembre,Panamá,92,115,,207,POINT (863337 -7735002)
2015,Noviembre,Paraguay,3,1,,4,POINT (10446304 -75516486)
2015,Noviembre,Paraguay,2,2,,4,POINT (10886686 -74776479)
2015,Noviembre,Paraguay,60,37,,97,POINT (125862 -81702165)
2015,Noviembre,Paraguay,15,45,,60,POINT (3451668 -76532004)
2015,Noviembre,Paraguay,71,95,,166,POINT (4697157 -74140516)
2015,Noviembre,Paraguay,21,39,,60,POINT (6170465 -7542726)
2015,Noviembre,Paraguay,0,1,,1,POINT (7128047 -73181317)
2015,Noviembre,Perú,67,114,,181,POINT (-4191162 -69941498)
2015,Noviembre,Perú,4,10,,14,POINT (-4214082 -69941431)
2015,Noviembre,Perú,7,14,,21,POINT (0.81488 -77356)
2015,Noviembre,Perú,0,1,,1,POINT (1800143 -78802679)
2015,Noviembre,Perú,0,3,,3,POINT (10406342 -75527794)
2015,Noviembre,Perú,8,9,,17,POINT (10446304 -75516486)
2015,Noviembre,Perú,1,5,,6,POINT (10886686 -74776479)
2015,Noviembre,Perú,0,1,,1,POINT (11247723 -74213989)
2015,Noviembre,Perú,99,68,,167,POINT (125862 -81702165)
2015,Noviembre,Perú,221,414,,635,POINT (3451668 -76532004)
2015,Noviembre,Perú,5467,8512,,13979,POINT (4697157 -74140516)
2015,Noviembre,Perú,6,6,,12,POINT (4815189 -75736374)
2015,Noviembre,Perú,329,594,,923,POINT (6170465 -7542726)
2015,Noviembre,Perú,0,1,,1,POINT (7128047 -73181317)
2015,Noviembre,Perú,0,2,,2,POINT (7927233 -72508188)
2015,Noviembre,Polonia,0,4,,4,POINT (3451668 -76532004)
2015,Noviembre,Polonia,27,30,,57,POINT (4697157 -74140516)
2015,Noviembre,Portugal,20,27,,47,POINT (10446304 -75516486)
2015,Noviembre,Portugal,0,1,,1,POINT (10886686 -74776479)
2015,Noviembre,Portugal,0,6,,6,POINT (3451668 -76532004)
2015,Noviembre,Portugal,422,648,,1070,POINT (4697157 -74140516)
2015,Noviembre,Portugal,1,5,,6,POINT (6170465 -7542726)
2015,Noviembre,Portugal,1,0,,1,POINT (7927233 -72508188)
2015,Noviembre,Puerto Rico/Territorio de Estados Unidos,3,1,,4,POINT (10446304 -75516486)
2015,Noviembre,Puerto Rico/Territorio de Estados Unidos,6,50,,56,POINT (10886686 -74776479)
2015,Noviembre,Puerto Rico/Territorio de Estados Unidos,20,33,,53,POINT (3451668 -76532004)
2015,Noviembre,Puerto Rico/Territorio de Estados Unidos,308,405,,713,POINT (4697157 -74140516)
2015,Noviembre,Puerto Rico/Territorio de Estados Unidos,35,90,,125,POINT (6170465 -7542726)
2015,Noviembre,Puerto Rico/Territorio de Estados Unidos,2,4,,6,POINT (7128047 -73181317)
2015,Noviembre,Puerto Rico/Territorio de Estados Unidos,1,2,,3,POINT (7927233 -72508188)
2015,Noviembre,Qatar,1,0,,1,POINT (4697157 -74140516)
2015,Noviembre,Reino Unido de Gran Bretaña e Irlanda del Norte,0,8,,8,POINT (10406342 -75527794)
2015,Noviembre,Reino Unido de Gran Bretaña e Irlanda del Norte,7,20,,27,POINT (3451668 -76532004)
2015,Noviembre,Reino Unido de Gran Bretaña e Irlanda del Norte,572,1115,,1687,POINT (4697157 -74140516)
2015,Noviembre,Reino Unido de Gran Bretaña e Irlanda del Norte,8,27,,35,POINT (6170465 -7542726)
2015,Noviembre,Federación de Rusia,1,2,,3,POINT (10446304 -75516486)
2015,Noviembre,Federación de Rusia,0,1,,1,POINT (10886686 -74776479)
2015,Noviembre,Federación de Rusia,2,1,,3,POINT (125862 -81702165)
2015,Noviembre,Federación de Rusia,0,1,,1,POINT (3451668 -76532004)
2015,Noviembre,Federación de Rusia,24,49,,73,POINT (4697157 -74140516)
2015,Noviembre,Federación de Rusia,0,2,,2,POINT (6170465 -7542726)
2015,Noviembre,República Dominicana,3,9,,12,POINT (10406342 -75527794)
2015,Noviembre,República Dominicana,3,2,,5,POINT (10446304 -75516486)
2015,Noviembre,República Dominicana,2,14,,16,POINT (10886686 -74776479)
2015,Noviembre,República Dominicana,1,3,,4,POINT (125862 -81702165)
2015,Noviembre,República Dominicana,22,33,,55,POINT (3451668 -76532004)
2015,Noviembre,República Dominicana,745,1169,,1914,POINT (4697157 -74140516)
2015,Noviembre,República Dominicana,1,0,,1,POINT (4815189 -75736374)
2015,Noviembre,República Dominicana,38,59,,97,POINT (6170465 -7542726)
2015,Noviembre,República Dominicana,2,3,,5,POINT (7128047 -73181317)
2015,Noviembre,República Dominicana,0,1,,1,POINT (7927233 -72508188)
2015,Noviembre,Reunión,0,1,,1,POINT (4697157 -74140516)
2015,Noviembre,Rumania,0,1,,1,POINT (3451668 -76532004)
2015,Noviembre,Rumania,3,8,,11,POINT (4697157 -74140516)
2015,Noviembre,San  Vicente y las Granadinas,1,0,,1,POINT (3451668 -76532004)
2015,Noviembre,Santa Lucia,1,0,,1,POINT (3451668 -76532004)
2015,Noviembre,Santo Tomé y Príncipe,0,1,,1,POINT (10406342 -75527794)
2015,Noviembre,Senegal,0,2,,2,POINT (4697157 -74140516)
2015,Noviembre,Serbia,0,1,,1,POINT (10446304 -75516486)
2015,Noviembre,Serbia,1,0,,1,POINT (4697157 -74140516)
2015,Noviembre,Singapur,1,3,,4,POINT (4697157 -74140516)
2015,Noviembre,Singapur,1,1,,2,POINT (6170465 -7542726)
2015,Noviembre,Sri Lanka,1,0,,1,POINT (3451668 -76532004)
2015,Noviembre,Sri Lanka,0,1,,1,POINT (4697157 -74140516)
2015,Noviembre,Sudáfrica,4,11,,15,POINT (4697157 -74140516)
2015,Noviembre,Sudáfrica,0,1,,1,POINT (6170465 -7542726)
2015,Noviembre,Suecia,0,1,,1,POINT (10886686 -74776479)
2015,Noviembre,Suecia,8,13,,21,POINT (3451668 -76532004)
2015,Noviembre,Suecia,26,50,,76,POINT (4697157 -74140516)
2015,Noviembre,Suecia,1,1,,2,POINT (4815189 -75736374)
2015,Noviembre,Suecia,3,6,,9,POINT (6170465 -7542726)
2015,Noviembre,Suiza,0,1,,1,POINT (10446304 -75516486)
2015,Noviembre,Suiza,2,1,,3,POINT (10886686 -74776479)
2015,Noviembre,Suiza,9,21,,30,POINT (3451668 -76532004)
2015,Noviembre,Suiza,77,110,,187,POINT (4697157 -74140516)
2015,Noviembre,Suiza,10,19,,29,POINT (6170465 -7542726)
2015,Noviembre,Surinam,0,2,,2,POINT (4697157 -74140516)
2015,Noviembre,Surinam,8,5,,13,POINT (6170465 -7542726)
2015,Noviembre,Taiwán,0,1,,1,POINT (3451668 -76532004)
2015,Noviembre,Taiwán,1,6,,7,POINT (4697157 -74140516)
2015,Noviembre,Tailandia,3,1,,4,POINT (4697157 -74140516)
2015,Noviembre,Trinidad y Tobago,1,5,,6,POINT (10406342 -75527794)
2015,Noviembre,Trinidad y Tobago,1,0,,1,POINT (10886686 -74776479)
2015,Noviembre,Trinidad y Tobago,1,1,,2,POINT (125862 -81702165)
2015,Noviembre,Trinidad y Tobago,4,9,,13,POINT (3451668 -76532004)
2015,Noviembre,Trinidad y Tobago,7,19,,26,POINT (4697157 -74140516)
2015,Noviembre,Trinidad y Tobago,1,8,,9,POINT (6170465 -7542726)
2015,Noviembre,Turquía,3,15,,18,POINT (4697157 -74140516)
2015,Noviembre,Turquía,0,4,,4,POINT (6170465 -7542726)
2015,Noviembre,Ucrania,2,3,,5,POINT (4697157 -74140516)
2015,Noviembre,Uganda,0,1,,1,POINT (4697157 -74140516)
2015,Noviembre,Uruguay,6,3,,9,POINT (10446304 -75516486)
2015,Noviembre,Uruguay,1,3,,4,POINT (10886686 -74776479)
2015,Noviembre,Uruguay,24,16,,40,POINT (125862 -81702165)
2015,Noviembre,Uruguay,16,34,,50,POINT (3451668 -76532004)
2015,Noviembre,Uruguay,49,90,,139,POINT (4697157 -74140516)
2015,Noviembre,Uruguay,0,1,,1,POINT (4815189 -75736374)
2015,Noviembre,Uruguay,26,40,,66,POINT (6170465 -7542726)
2015,Noviembre,Uruguay,0,1,,1,POINT (7128047 -73181317)
2015,Noviembre,Uruguay,1,0,,1,POINT (7927233 -72508188)
2015,Noviembre,Venezuela,0,22,,22,POINT (10406342 -75527794)
2015,Noviembre,Venezuela,545,431,,976,POINT (10446304 -75516486)
2015,Noviembre,Venezuela,14,45,,59,POINT (10886686 -74776479)
2015,Noviembre,Venezuela,0,4,,4,POINT (10970933 -74765343)
2015,Noviembre,Venezuela,6,7,,13,POINT (11117206 -74232675)
2015,Noviembre,Venezuela,188,291,,479,POINT (11360029 -72129595)
